,1y_ret,1y_ret_ward,Price,Year,Type,Ward
547,-0.05720823798626995,0.0,575000.0,2020,S,Hersham Village
563,-0.054131375870506204,-0.004347826086956497,572500.0,2021,S,Hersham Village
595,-0.05874443230523574,-0.05874443230523574,280000.0,2011,T,Hersham Village
611,0.12479995999199844,0.125,315000.0,2012,T,Hersham Village
627,0.1898412698412697,0.26984126984126977,400000.0,2013,T,Hersham Village
643,-0.20578703703703705,-0.06874999999999998,372500.0,2014,T,Hersham Village
659,-0.05008635201014355,0.02483221476510078,381750.0,2015,T,Hersham Village
675,0.03895040781091863,0.15258677144728217,440000.0,2016,T,Hersham Village
691,-0.04086270871985165,-0.020454545454545503,431000.0,2017,T,Hersham Village
707,0.02834926527455539,0.03248259860788871,445000.0,2018,T,Hersham Village
723,0.08952285608995925,0.08539325842696632,483000.0,2019,T,Hersham Village
739,-0.030697096665222467,0.009316770186335477,487500.0,2020,T,Hersham Village
755,0.0,0.02564102564102555,500000.0,2021,T,Hersham Village
20,0.1483135061022588,0.13888888888888884,717500.0,2011,D,Hinchley Wood and Weston Green
36,0.05853658536585371,0.08710801393728218,780000.0,2012,D,Hinchley Wood and Weston Green
52,-0.042735042735042805,0.012820512820512775,790000.0,2013,D,Hinchley Wood and Weston Green
68,-0.0124528092382854,0.10158227848101276,870250.0,2014,D,Hinchley Wood and Weston Green
84,0.07393341129687148,0.1054294742889974,962000.0,2015,D,Hinchley Wood and Weston Green
100,-0.025465791687165895,0.03560291060291054,996250.0,2016,D,Hinchley Wood and Weston Green
116,0.011874565592193687,0.05144291091593467,1047500.0,2017,D,Hinchley Wood and Weston Green
132,-0.10608550594181243,-0.10262529832935563,940000.0,2018,D,Hinchley Wood and Weston Green
148,0.1701210564930301,0.1356382978723405,1067500.0,2019,D,Hinchley Wood and Weston Green
164,-0.052693208430913296,0.0187353629976581,1087500.0,2020,D,Hinchley Wood and Weston Green
180,-0.00965517241379299,0.04367816091954024,1135000.0,2021,D,Hinchley Wood and Weston Green
212,-0.3115205761434855,-0.3378363656171697,151950.0,2011,F,Hinchley Wood and Weston Green
228,0.5853454639239437,0.6123724909509707,245000.0,2012,F,Hinchley Wood and Weston Green
244,-0.03222341568206222,0.020408163265306145,250000.0,2013,F,Hinchley Wood and Weston Green
260,-0.08899999999999997,-0.0040000000000000036,249000.0,2014,F,Hinchley Wood and Weston Green
276,0.16614846482704992,0.29518072289156616,322500.0,2015,F,Hinchley Wood and Weston Green
292,-0.05185888308811881,0.054263565891472965,340000.0,2016,F,Hinchley Wood and Weston Green
308,-0.11849359670067294,-0.08823529411764708,310000.0,2017,F,Hinchley Wood and Weston Green
324,0.031172012200757937,0.016129032258064502,315000.0,2018,F,Hinchley Wood and Weston Green
340,0.045165945165945076,0.026984126984126888,323500.0,2019,F,Hinchley Wood and Weston Green
356,0.1128284389489953,0.1128284389489953,360000.0,2020,F,Hinchley Wood and Weston Green
372,-0.11574074074074059,-0.10833333333333328,321000.0,2021,F,Hinchley Wood and Weston Green
404,0.11070557550301485,0.1279469548133596,574125.0,2011,S,Hinchley Wood and Weston Green
420,-0.05858805034927861,-0.024689745264532936,559950.0,2012,S,Hinchley Wood and Weston Green
436,0.06845605359963347,0.13402982409143682,635000.0,2013,S,Hinchley Wood and Weston Green
452,0.018655360387643816,0.1417322834645669,725000.0,2014,S,Hinchley Wood and Weston Green
468,-0.002821445441662629,0.09306896551724142,792475.0,2015,S,Hinchley Wood and Weston Green
484,0.06300947979431526,0.15050947979431517,911750.0,2016,S,Hinchley Wood and Weston Green
500,0.013479824387230499,0.03646833013435691,945000.0,2017,S,Hinchley Wood and Weston Green
516,-0.13292907674930154,-0.12169312169312174,830000.0,2018,S,Hinchley Wood and Weston Green
532,0.037322623828647816,0.008433734939758963,837000.0,2019,S,Hinchley Wood and Weston Green
548,-0.05362400859558902,0.0035842293906809264,840000.0,2020,S,Hinchley Wood and Weston Green
564,0.02164502164502169,0.0714285714285714,900000.0,2021,S,Hinchley Wood and Weston Green
596,0.01990049751243772,0.01990049751243772,410000.0,2011,T,Hinchley Wood and Weston Green
612,0.03638532584565701,0.03658536585365857,425000.0,2012,T,Hinchley Wood and Weston Green
628,-0.08588235294117652,-0.00588235294117645,422500.0,2013,T,Hinchley Wood and Weston Green
644,0.006099057637519056,0.14313609467455612,482975.0,2014,T,Hinchley Wood and Weston Green
660,0.11665449601268474,0.19157306278792907,575500.0,2015,T,Hinchley Wood and Weston Green
676,0.007128188926625256,0.12076455256298879,645000.0,2016,T,Hinchley Wood and Weston Green
692,-0.13978800822654647,-0.11937984496124032,568000.0,2017,T,Hinchley Wood and Weston Green
708,-0.10184460093896708,-0.09771126760563376,512500.0,2018,T,Hinchley Wood and Weston Green
724,0.12608081717518815,0.12195121951219523,575000.0,2019,T,Hinchley Wood and Weston Green
740,-0.013926910329818742,0.026086956521739202,590000.0,2020,T,Hinchley Wood and Weston Green
756,0.050630160799652435,0.07627118644067798,635000.0,2021,T,Hinchley Wood and Weston Green
21,0.03442461721336987,0.02499999999999991,666250.0,2011,D,Long Ditton
37,0.03709461270436898,0.06566604127579745,710000.0,2012,D,Long Ditton
53,0.2120500782472614,0.267605633802817,900000.0,2013,D,Long Ditton
69,-0.1362573099415204,-0.022222222222222254,880000.0,2014,D,Long Ditton
85,0.029299391553328613,0.06079545454545454,933500.0,2015,D,Long Ditton
101,0.11691844286257491,0.17798714515265135,1099651.0,2016,D,Long Ditton
117,-0.15292340070040145,-0.11335505537666046,975000.0,2017,D,Long Ditton
133,0.14756543341318418,0.15102564102564098,1122250.0,2018,D,Long Ditton
149,-0.03435217120778,-0.06883492982846962,1045000.0,2019,D,Long Ditton
165,-0.11688311688311681,-0.045454545454545414,997500.0,2020,D,Long Ditton
181,-0.01824561403508751,0.03508771929824572,1032500.0,2021,D,Long Ditton
213,0.42912140069612914,0.40280561122244496,350000.0,2011,F,Long Ditton
229,-0.2841698841698841,-0.2571428571428571,260000.0,2012,F,Long Ditton
245,0.02813765182186234,0.0807692307692307,281000.0,2013,F,Long Ditton
261,0.12941281138790028,0.21441281138790025,341250.0,2014,F,Long Ditton
277,-0.1373839064161646,-0.008351648351648366,338400.0,2015,F,Long Ditton
293,0.09216360302986448,0.19828605200945626,405500.0,2016,F,Long Ditton
309,-0.1794568229282787,-0.14919852034525283,345000.0,2017,F,Long Ditton
325,0.058521240812258624,0.04347826086956519,360000.0,2018,F,Long Ditton
