,3y_ret,cluster,Year,Type,Lat,Lon
75,-0.11453369857393769,7,2013,D,51.3724165,-0.42225552631578944
76,0.5406060606060605,7,2014,D,51.3724165,-0.42225552631578944
77,0.29807692307692313,7,2015,D,51.3724165,-0.42225552631578944
78,0.11486486486486491,7,2016,D,51.3724165,-0.42225552631578944
79,0.08379228953579854,7,2017,D,51.3724165,-0.42225552631578944
80,-0.08179012345679015,7,2018,D,51.3724165,-0.42225552631578944
81,-0.1515151515151515,7,2019,D,51.3724165,-0.42225552631578944
82,-0.9259528130671506,7,2020,D,51.3724165,-0.42225552631578944
83,-0.03529411764705881,7,2021,D,51.3724165,-0.42225552631578944
96,5.14823322748463,8,2013,D,51.402374888888886,-0.35657815873015875
100,7.64516129032258,8,2014,D,51.402374888888886,-0.35657815873015875
104,-0.5606694560669456,8,2015,D,51.402374888888886,-0.35657815873015875
108,-0.15384615384615385,8,2016,D,51.402374888888886,-0.35657815873015875
112,-0.7481343283582089,8,2017,D,51.402374888888886,-0.35657815873015875
116,1.6507936507936507,8,2018,D,51.402374888888886,-0.35657815873015875
120,0.43506493506493515,8,2019,D,51.402374888888886,-0.35657815873015875
124,0.4222222222222223,8,2020,D,51.402374888888886,-0.35657815873015875
128,0.532934131736527,8,2021,D,51.402374888888886,-0.35657815873015875
97,-17.25,8,2013,F,51.402374888888886,-0.35657815873015875
101,0.13749999999999996,8,2014,F,51.402374888888886,-0.35657815873015875
105,inf,8,2015,F,51.402374888888886,-0.35657815873015875
109,-0.27692307692307694,8,2016,F,51.402374888888886,-0.35657815873015875
113,0.5560439560439561,8,2017,F,51.402374888888886,-0.35657815873015875
117,0.5618749999999999,8,2018,F,51.402374888888886,-0.35657815873015875
121,1.5531914893617023,8,2019,F,51.402374888888886,-0.35657815873015875
125,-0.20903954802259883,8,2020,F,51.402374888888886,-0.35657815873015875
129,-0.04761904761904767,8,2021,F,51.402374888888886,-0.35657815873015875
98,0.5507411630558723,8,2013,S,51.402374888888886,-0.35657815873015875
102,7.727272727272727,8,2014,S,51.402374888888886,-0.35657815873015875
106,0.41463414634146334,8,2015,S,51.402374888888886,-0.35657815873015875
110,0.25735294117647056,8,2016,S,51.402374888888886,-0.35657815873015875
114,-0.37916666666666665,8,2017,S,51.402374888888886,-0.35657815873015875
118,-0.18965517241379315,8,2018,S,51.402374888888886,-0.35657815873015875
122,-0.20935672514619885,8,2019,S,51.402374888888886,-0.35657815873015875
126,-0.21342281879194636,8,2020,S,51.402374888888886,-0.35657815873015875
130,0.8723404255319149,8,2021,S,51.402374888888886,-0.35657815873015875
99,0.5910556003223206,8,2013,T,51.402374888888886,-0.35657815873015875
103,1.8824049513704688,8,2014,T,51.402374888888886,-0.35657815873015875
107,-0.16666666666666663,8,2015,T,51.402374888888886,-0.35657815873015875
111,0.2154975943276778,8,2016,T,51.402374888888886,-0.35657815873015875
115,0.2883435582822085,8,2017,T,51.402374888888886,-0.35657815873015875
119,1.1126666666666667,8,2018,T,51.402374888888886,-0.35657815873015875
123,0.5831666666666666,8,2019,T,51.402374888888886,-0.35657815873015875
127,-0.19999999999999996,8,2020,T,51.402374888888886,-0.35657815873015875
131,-0.3815083622593878,8,2021,T,51.402374888888886,-0.35657815873015875
135,1.719665271966527,9,2013,T,51.397837820312496,-0.3754697734375
136,0.20240480961923857,9,2014,T,51.397837820312496,-0.3754697734375
137,-0.2875,9,2015,T,51.397837820312496,-0.3754697734375
138,0.32307692307692304,9,2016,T,51.397837820312496,-0.3754697734375
139,0.1333333333333333,9,2017,T,51.397837820312496,-0.3754697734375
140,-1.1210526315789473,9,2018,T,51.397837820312496,-0.3754697734375
141,-0.4297674418604651,9,2019,T,51.397837820312496,-0.3754697734375
142,0.07352941176470584,9,2020,T,51.397837820312496,-0.3754697734375
143,-3.1739130434782608,9,2021,T,51.397837820312496,-0.3754697734375
150,2.9087355694936825,11,2013,D,51.37751141025641,-0.32929928205128206
152,0.74,11,2014,D,51.37751141025641,-0.32929928205128206
154,0.23104294478527598,11,2015,D,51.37751141025641,-0.32929928205128206
156,-0.06976744186046513,11,2016,D,51.37751141025641,-0.32929928205128206
158,0.2068965517241379,11,2017,D,51.37751141025641,-0.32929928205128206
160,-0.14282866540416628,11,2018,D,51.37751141025641,-0.32929928205128206
162,-0.07499999999999996,11,2019,D,51.37751141025641,-0.32929928205128206
164,-0.5809523809523809,11,2020,D,51.37751141025641,-0.32929928205128206
166,-0.05813953488372092,11,2021,D,51.37751141025641,-0.32929928205128206
151,0.9830508474576272,11,2013,S,51.37751141025641,-0.32929928205128206
153,1.2127659574468086,11,2014,S,51.37751141025641,-0.32929928205128206
155,0.0,11,2015,S,51.37751141025641,-0.32929928205128206
157,-0.2991452991452992,11,2016,S,51.37751141025641,-0.32929928205128206
159,0.05769230769230771,11,2017,S,51.37751141025641,-0.32929928205128206
161,-0.09166666666666667,11,2018,S,51.37751141025641,-0.32929928205128206
163,1.0073170731707317,11,2019,S,51.37751141025641,-0.32929928205128206
165,0.21090909090909093,11,2020,S,51.37751141025641,-0.32929928205128206
167,0.11100917431192658,11,2021,S,51.37751141025641,-0.32929928205128206
171,0.3809359412387947,13,2013,D,51.33762442222222,-0.37671873333333333
172,-0.012987012987012991,13,2014,D,51.33762442222222,-0.37671873333333333
173,0.7301587301587302,13,2015,D,51.33762442222222,-0.37671873333333333
174,0.21551724137931028,13,2016,D,51.33762442222222,-0.37671873333333333
175,0.023026315789473673,13,2017,D,51.33762442222222,-0.37671873333333333
176,-0.35645565749235475,13,2018,D,51.33762442222222,-0.37671873333333333
177,0.34751773049645385,13,2019,D,51.33762442222222,-0.37671873333333333
178,-0.5112540192926045,13,2020,D,51.33762442222222,-0.37671873333333333
179,0.3400557881381303,13,2021,D,51.33762442222222,-0.37671873333333333
186,0.6249593760155996,14,2013,D,51.360207359550564,-0.3325432808988764
188,1.5609756097560976,14,2014,D,51.360207359550564,-0.3325432808988764
190,0.06451612903225801,14,2015,D,51.360207359550564,-0.3325432808988764
192,0.14615384615384608,14,2016,D,51.360207359550564,-0.3325432808988764
194,0.17142857142857149,14,2017,D,51.360207359550564,-0.3325432808988764
196,-0.36363636363636365,14,2018,D,51.360207359550564,-0.3325432808988764
198,-0.5973154362416108,14,2019,D,51.360207359550564,-0.3325432808988764
200,-0.3902439024390244,14,2020,D,51.360207359550564,-0.3325432808988764
202,0.08333333333333326,14,2021,D,51.360207359550564,-0.3325432808988764
187,0.5034965034965035,14,2013,S,51.360207359550564,-0.3325432808988764
189,0.2333333333333334,14,2014,S,51.360207359550564,-0.3325432808988764
191,0.3187500000000001,14,2015,S,51.360207359550564,-0.3325432808988764
193,-0.10465116279069764,14,2016,S,51.360207359550564,-0.3325432808988764
195,0.44594594594594605,14,2017,S,51.360207359550564,-0.3325432808988764
197,-0.05213270142180093,14,2018,S,51.360207359550564,-0.3325432808988764
199,0.3334415584415584,14,2019,S,51.360207359550564,-0.3325432808988764
201,0.01495327102803734,14,2020,S,51.360207359550564,-0.3325432808988764
203,-0.13749999999999996,14,2021,S,51.360207359550564,-0.3325432808988764
210,-0.6764705882352942,16,2013,F,51.37786289473684,-0.4342823684210526
212,-0.1932881574701517,16,2014,F,51.37786289473684,-0.4342823684210526
214,0.7581085177326463,16,2015,F,51.37786289473684,-0.4342823684210526
216,2.4363636363636365,16,2016,F,51.37786289473684,-0.4342823684210526
218,0.07679999999999998,16,2017,F,51.37786289473684,-0.4342823684210526
220,-0.8275862068965517,16,2018,F,51.37786289473684,-0.4342823684210526
222,-0.47089947089947093,16,2019,F,51.37786289473684,-0.4342823684210526
224,-0.25705794947994054,16,2020,F,51.37786289473684,-0.4342823684210526
226,6.12,16,2021,F,51.37786289473684,-0.4342823684210526
211,1.003446790176648,16,2013,T,51.37786289473684,-0.4342823684210526
213,-0.1335958800363526,16,2014,T,51.37786289473684,-0.4342823684210526
215,0.05714285714285716,16,2015,T,51.37786289473684,-0.4342823684210526
217,-0.021505376344086002,16,2016,T,51.37786289473684,-0.4342823684210526
219,0.22377622377622375,16,2017,T,51.37786289473684,-0.4342823684210526
221,0.31594594594594594,16,2018,T,51.37786289473684,-0.4342823684210526
223,-0.32305494505494503,16,2019,T,51.37786289473684,-0.4342823684210526
225,-0.19999999999999996,16,2020,T,51.37786289473684,-0.4342823684210526
227,-0.3694803861162457,16,2021,T,51.37786289473684,-0.4342823684210526
231,1.2857142857142856,17,2013,F,51.369888583333335,-0.3653403611111112
232,0.4444444444444444,17,2014,F,51.369888583333335,-0.3653403611111112
233,-0.21621621621621623,17,2015,F,51.369888583333335,-0.3653403611111112
234,-0.44375,17,2016,F,51.369888583333335,-0.3653403611111112
235,-0.7846153846153846,17,2017,F,51.369888583333335,-0.3653403611111112
236,0.3793103448275863,17,2018,F,51.369888583333335,-0.3653403611111112
237,-0.4382022471910112,17,2019,F,51.369888583333335,-0.3653403611111112
238,7.198051948051948,17,2020,F,51.369888583333335,-0.3653403611111112
239,1.505,17,2021,F,51.369888583333335,-0.3653403611111112
246,1.2089552238805972,19,2013,S,51.40065451428571,-0.3631952285714286
248,2.8285714285714287,19,2014,S,51.40065451428571,-0.3631952285714286
250,-0.7468354430379747,19,2015,S,51.40065451428571,-0.3631952285714286
252,0.6554054054054055,19,2016,S,51.40065451428571,-0.3631952285714286
254,-0.49626865671641796,19,2017,S,51.40065451428571,-0.3631952285714286
256,1.1666666666666665,19,2018,S,51.40065451428571,-0.3631952285714286
258,-0.5469387755102041,19,2019,S,51.40065451428571,-0.3631952285714286
260,1.5629629629629629,19,2020,S,51.40065451428571,-0.3631952285714286
262,2.076923076923077,19,2021,S,51.40065451428571,-0.3631952285714286
247,0.4627659574468086,19,2013,T,51.40065451428571,-0.3631952285714286
249,1.5955777460770326,19,2014,T,51.40065451428571,-0.3631952285714286
251,0.4297619047619048,19,2015,T,51.40065451428571,-0.3631952285714286
253,5.781818181818182,19,2016,T,51.40065451428571,-0.3631952285714286
255,-0.43665842264358345,19,2017,T,51.40065451428571,-0.3631952285714286
257,-3.555370524562864,19,2018,T,51.40065451428571,-0.3631952285714286
259,-1.209088471849866,19,2019,T,51.40065451428571,-0.3631952285714286
261,0.2682926829268293,19,2020,T,51.40065451428571,-0.3631952285714286
263,-0.7686542847833171,19,2021,T,51.40065451428571,-0.3631952285714286
267,-0.6703846153846154,21,2013,S,51.40417944897959,-0.3763361836734694
268,9.34393586759762,21,2014,S,51.40417944897959,-0.3763361836734694
269,0.6125,21,2015,S,51.40417944897959,-0.3763361836734694
270,1.0003333888981496,21,2016,S,51.40417944897959,-0.3763361836734694
271,-1.0133333333333334,21,2017,S,51.40417944897959,-0.3763361836734694
272,-0.9224806201550387,21,2018,S,51.40417944897959,-0.3763361836734694
273,0.43333333333333335,21,2019,S,51.40417944897959,-0.3763361836734694
274,-42.25,21,2020,S,51.40417944897959,-0.3763361836734694
275,20.4995,21,2021,S,51.40417944897959,-0.3763361836734694
279,0.17305436433914734,22,2013,D,51.3218068,-0.3865680181818182
280,-0.23611111111111116,22,2014,D,51.3218068,-0.3865680181818182
281,0.21153846153846145,22,2015,D,51.3218068,-0.3865680181818182
282,0.040983606557376984,22,2016,D,51.3218068,-0.3865680181818182
283,0.8454545454545455,22,2017,D,51.3218068,-0.3865680181818182
284,0.3492063492063493,22,2018,D,51.3218068,-0.3865680181818182
285,0.1244094488188976,22,2019,D,51.3218068,-0.3865680181818182
286,-0.11330049261083741,22,2020,D,51.3218068,-0.3865680181818182
287,-0.1470588235294118,22,2021,D,51.3218068,-0.3865680181818182
291,-0.8038,23,2013,S,51.37016319230769,-0.39091438461538464
292,-2.428571428571429,23,2014,S,51.37016319230769,-0.39091438461538464
293,-1.4680851063829787,23,2015,S,51.37016319230769,-0.39091438461538464
294,0.5927624872579,23,2016,S,51.37016319230769,-0.39091438461538464
295,0.27,23,2017,S,51.37016319230769,-0.39091438461538464
296,0.022727272727272707,23,2018,S,51.37016319230769,-0.39091438461538464
297,-3.04,23,2019,S,51.37016319230769,-0.39091438461538464
298,-0.7480314960629921,23,2020,S,51.37016319230769,-0.39091438461538464
299,0.5555555555555556,23,2021,S,51.37016319230769,-0.39091438461538464
303,1.5442715914988416,24,2013,D,51.32533527272727,-0.35560240909090907
304,-0.25724637681159424,24,2014,D,51.32533527272727,-0.35560240909090907
305,0.5027624309392265,24,2015,D,51.32533527272727,-0.35560240909090907
306,-0.592039800995025,24,2016,D,51.32533527272727,-0.35560240909090907
307,-0.04471544715447151,24,2017,D,51.32533527272727,-0.35560240909090907
308,-0.007352941176470562,24,2018,D,51.32533527272727,-0.35560240909090907
309,0.37195121951219523,24,2019,D,51.32533527272727,-0.35560240909090907
310,0.1404255319148937,24,2020,D,51.32533527272727,-0.35560240909090907
311,-0.07777777777777772,24,2021,D,51.32533527272727,-0.35560240909090907
318,0.043315944734254375,25,2013,D,51.37318198360656,-0.41359490163934426
320,-0.24770642201834858,25,2014,D,51.37318198360656,-0.41359490163934426
322,9.227846153846153,25,2015,D,51.37318198360656,-0.41359490163934426
324,0.12619808306709257,25,2016,D,51.37318198360656,-0.41359490163934426
326,2.3658536585365852,25,2017,D,51.37318198360656,-0.41359490163934426
328,1.1449737518990388,25,2018,D,51.37318198360656,-0.41359490163934426
330,1.6950354609929077,25,2019,D,51.37318198360656,-0.41359490163934426
332,0.3876811594202898,25,2020,D,51.37318198360656,-0.41359490163934426
334,-0.4319775596072931,25,2021,D,51.37318198360656,-0.41359490163934426
319,-0.475,25,2013,F,51.37318198360656,-0.41359490163934426
321,-1.1295858673617145,25,2014,F,51.37318198360656,-0.41359490163934426
323,2.973,25,2015,F,51.37318198360656,-0.41359490163934426
325,-0.6190476190476191,25,2016,F,51.37318198360656,-0.41359490163934426
327,-1.7330264157690074,25,2017,F,51.37318198360656,-0.41359490163934426
329,-3.422602567329474,25,2018,F,51.37318198360656,-0.41359490163934426
331,-5.5,25,2019,F,51.37318198360656,-0.41359490163934426
333,-4.414634146341463,25,2020,F,51.37318198360656,-0.41359490163934426
335,-0.9012987012987013,25,2021,F,51.37318198360656,-0.41359490163934426
339,1.4249999999999998,26,2013,F,51.38678192592592,-0.42097412037037035
340,-12.2,26,2014,F,51.38678192592592,-0.42097412037037035
341,0.8979999999999999,26,2015,F,51.38678192592592,-0.42097412037037035
342,0.19587628865979378,26,2016,F,51.38678192592592,-0.42097412037037035
343,-0.7214285714285714,26,2017,F,51.38678192592592,-0.42097412037037035
344,-0.8946259220231823,26,2018,F,51.38678192592592,-0.42097412037037035
345,2.396551724137931,26,2019,F,51.38678192592592,-0.42097412037037035
346,3.4871794871794872,26,2020,F,51.38678192592592,-0.42097412037037035
347,1.6,26,2021,F,51.38678192592592,-0.42097412037037035
354,-0.16666666666666663,27,2013,F,51.38298310169492,-0.4042273559322034
356,-1.515625,27,2014,F,51.38298310169492,-0.4042273559322034
358,-3.0,27,2015,F,51.38298310169492,-0.4042273559322034
360,-1.075,27,2016,F,51.38298310169492,-0.4042273559322034
362,-0.8848484848484849,27,2017,F,51.38298310169492,-0.4042273559322034
364,0.0,27,2018,F,51.38298310169492,-0.4042273559322034
366,-0.33333333333333337,27,2019,F,51.38298310169492,-0.4042273559322034
368,10.842105263157896,27,2020,F,51.38298310169492,-0.4042273559322034
370,-19.1,27,2021,F,51.38298310169492,-0.4042273559322034
355,4.75,27,2013,S,51.38298310169492,-0.4042273559322034
357,inf,27,2014,S,51.38298310169492,-0.4042273559322034
359,0.12941176470588234,27,2015,S,51.38298310169492,-0.4042273559322034
361,-0.30434782608695654,27,2016,S,51.38298310169492,-0.4042273559322034
363,1.7027027027027026,27,2017,S,51.38298310169492,-0.4042273559322034
365,0.6145833333333333,27,2018,S,51.38298310169492,-0.4042273559322034
367,-0.33125000000000004,27,2019,S,51.38298310169492,-0.4042273559322034
369,1.1150000000000002,27,2020,S,51.38298310169492,-0.4042273559322034
371,-0.3709677419354839,27,2021,S,51.38298310169492,-0.4042273559322034
381,-0.1875,28,2013,F,51.39164291803279,-0.41475059016393445
384,-0.2010112359550562,28,2014,F,51.39164291803279,-0.41475059016393445
387,-0.125,28,2015,F,51.39164291803279,-0.41475059016393445
390,0.23076923076923084,28,2016,F,51.39164291803279,-0.41475059016393445
393,1.2950358599353113,28,2017,F,51.39164291803279,-0.41475059016393445
396,-3.0,28,2018,F,51.39164291803279,-0.41475059016393445
399,-2.5,28,2019,F,51.39164291803279,-0.41475059016393445
402,-1.5392156862745097,28,2020,F,51.39164291803279,-0.41475059016393445
405,-1.657142857142857,28,2021,F,51.39164291803279,-0.41475059016393445
382,-1.925,28,2013,S,51.39164291803279,-0.41475059016393445
385,-1.114,28,2014,S,51.39164291803279,-0.41475059016393445
388,-0.3085106382978723,28,2015,S,51.39164291803279,-0.41475059016393445
391,-0.18918918918918914,28,2016,S,51.39164291803279,-0.41475059016393445
394,-7.842105263157895,28,2017,S,51.39164291803279,-0.41475059016393445
397,0.5384615384615385,28,2018,S,51.39164291803279,-0.41475059016393445
400,3.8666666666666663,28,2019,S,51.39164291803279,-0.41475059016393445
403,-0.07948717948717954,28,2020,S,51.39164291803279,-0.41475059016393445
406,-1.0,28,2021,S,51.39164291803279,-0.41475059016393445
383,-5.102564102564102,28,2013,T,51.39164291803279,-0.41475059016393445
386,0.13263785394932937,28,2014,T,51.39164291803279,-0.41475059016393445
389,-0.9375,28,2015,T,51.39164291803279,-0.41475059016393445
392,-0.32395833333333335,28,2016,T,51.39164291803279,-0.41475059016393445
395,0.18421052631578938,28,2017,T,51.39164291803279,-0.41475059016393445
398,45.76,28,2018,T,51.39164291803279,-0.41475059016393445
401,0.6950693374422188,28,2019,T,51.39164291803279,-0.41475059016393445
404,-0.8889,28,2020,T,51.39164291803279,-0.41475059016393445
407,0.0051325919589393365,28,2021,T,51.39164291803279,-0.41475059016393445
411,-2.3168861476912816,31,2013,D,51.376682274509804,-0.4021228823529412
412,-6.8,31,2014,D,51.376682274509804,-0.4021228823529412
413,11.5,31,2015,D,51.376682274509804,-0.4021228823529412
414,-0.33544303797468356,31,2016,D,51.376682274509804,-0.4021228823529412
415,-0.6448275862068966,31,2017,D,51.376682274509804,-0.4021228823529412
416,-0.16000000000000003,31,2018,D,51.376682274509804,-0.4021228823529412
417,-1.380952380952381,31,2019,D,51.376682274509804,-0.4021228823529412
418,0.941747572815534,31,2020,D,51.376682274509804,-0.4021228823529412
419,0.7857142857142858,31,2021,D,51.376682274509804,-0.4021228823529412
426,-0.31747115125156744,32,2013,D,51.39639443835617,-0.3515982602739726
428,0.0811320754716982,32,2014,D,51.39639443835617,-0.3515982602739726
430,-0.1428571428571429,32,2015,D,51.39639443835617,-0.3515982602739726
432,0.29418604651162794,32,2016,D,51.39639443835617,-0.3515982602739726
434,-0.06631762652705064,32,2017,D,51.39639443835617,-0.3515982602739726
436,-0.22916666666666663,32,2018,D,51.39639443835617,-0.3515982602739726
438,0.1967654986522911,32,2019,D,51.39639443835617,-0.3515982602739726
440,0.1588785046728971,32,2020,D,51.39639443835617,-0.3515982602739726
442,1.108108108108108,32,2021,D,51.39639443835617,-0.3515982602739726
427,0.027272727272727337,32,2013,S,51.39639443835617,-0.3515982602739726
429,-0.045454545454545414,32,2014,S,51.39639443835617,-0.3515982602739726
431,-0.1575091575091575,32,2015,S,51.39639443835617,-0.3515982602739726
433,0.46902654867256643,32,2016,S,51.39639443835617,-0.3515982602739726
435,0.22857142857142865,32,2017,S,51.39639443835617,-0.3515982602739726
437,0.932608695652174,32,2018,S,51.39639443835617,-0.3515982602739726
439,-0.009638554216867434,32,2019,S,51.39639443835617,-0.3515982602739726
441,0.24289405684754528,32,2020,S,51.39639443835617,-0.3515982602739726
443,-0.20641169853768282,32,2021,S,51.39639443835617,-0.3515982602739726
450,0.4476407525406385,33,2013,D,51.382514,-0.31372905263157896
452,5.82,33,2014,D,51.382514,-0.31372905263157896
454,-0.44525547445255476,33,2015,D,51.382514,-0.31372905263157896
456,0.3013718875502007,33,2016,D,51.382514,-0.31372905263157896
458,-0.2595307917888563,33,2017,D,51.382514,-0.31372905263157896
460,0.513157894736842,33,2018,D,51.382514,-0.31372905263157896
462,0.3269901148494514,33,2019,D,51.382514,-0.31372905263157896
464,0.40594059405940586,33,2020,D,51.382514,-0.31372905263157896
466,-0.15417391304347827,33,2021,D,51.382514,-0.31372905263157896
451,-0.35,33,2013,S,51.382514,-0.31372905263157896
453,1.1333333333333333,33,2014,S,51.382514,-0.31372905263157896
455,-0.030303030303030276,33,2015,S,51.382514,-0.31372905263157896
457,3.184615384615385,33,2016,S,51.382514,-0.31372905263157896
459,-0.328125,33,2017,S,51.382514,-0.31372905263157896
461,1.140625,33,2018,S,51.382514,-0.31372905263157896
463,0.15588235294117636,33,2019,S,51.382514,-0.31372905263157896
465,0.23488372093023258,33,2020,S,51.382514,-0.31372905263157896
467,-0.1620437956204379,33,2021,S,51.382514,-0.31372905263157896
474,0.1071164972262566,35,2013,D,51.363800373626376,-0.4375648681318681
476,0.6756756756756757,35,2014,D,51.363800373626376,-0.4375648681318681
478,0.5352112676056338,35,2015,D,51.363800373626376,-0.4375648681318681
480,1.575268817204301,35,2016,D,51.363800373626376,-0.4375648681318681
482,-0.18548387096774188,35,2017,D,51.363800373626376,-0.4375648681318681
484,-0.4036697247706422,35,2018,D,51.363800373626376,-0.4375648681318681
486,-0.6826722338204593,35,2019,D,51.363800373626376,-0.4375648681318681
488,0.3465346534653466,35,2020,D,51.363800373626376,-0.4375648681318681
490,0.5307692307692307,35,2021,D,51.363800373626376,-0.4375648681318681
475,0.0013513513513514486,35,2013,F,51.363800373626376,-0.4375648681318681
477,0.46357388316151193,35,2014,F,51.363800373626376,-0.4375648681318681
479,-0.012658227848101222,35,2015,F,51.363800373626376,-0.4375648681318681
481,1.3157894736842106,35,2016,F,51.363800373626376,-0.4375648681318681
483,0.14252171871331298,35,2017,F,51.363800373626376,-0.4375648681318681
485,0.21794871794871784,35,2018,F,51.363800373626376,-0.4375648681318681
487,-0.6853146853146853,35,2019,F,51.363800373626376,-0.4375648681318681
489,-0.10604192355117137,35,2020,F,51.363800373626376,-0.4375648681318681
491,-0.040000000000000036,35,2021,F,51.363800373626376,-0.4375648681318681
495,-0.5207417443157205,37,2013,D,51.356714781818184,-0.4593908909090909
496,0.35766423357664223,37,2014,D,51.356714781818184,-0.4593908909090909
497,-0.010101010101010055,37,2015,D,51.356714781818184,-0.4593908909090909
498,0.3653846153846154,37,2016,D,51.356714781818184,-0.4593908909090909
499,0.32795698924731176,37,2017,D,51.356714781818184,-0.4593908909090909
500,0.7755102040816326,37,2018,D,51.356714781818184,-0.4593908909090909
501,0.38732394366197176,37,2019,D,51.356714781818184,-0.4593908909090909
502,-0.3927125506072875,37,2020,D,51.356714781818184,-0.4593908909090909
503,-0.14942528735632188,37,2021,D,51.356714781818184,-0.4593908909090909
507,-1.2055,38,2013,F,51.37335479680365,-0.4575132420091326
508,-0.7,38,2014,F,51.37335479680365,-0.4575132420091326
509,0.0,38,2015,F,51.37335479680365,-0.4575132420091326
510,-4.209245742092458,38,2016,F,51.37335479680365,-0.4575132420091326
511,-1.511111111111111,38,2017,F,51.37335479680365,-0.4575132420091326
512,2.75,38,2018,F,51.37335479680365,-0.4575132420091326
513,-2.6679302501895377,38,2019,F,51.37335479680365,-0.4575132420091326
514,6.065217391304348,38,2020,F,51.37335479680365,-0.4575132420091326
515,-1.1933333333333334,38,2021,F,51.37335479680365,-0.4575132420091326
522,-0.7560975609756098,39,2013,F,51.32912934707904,-0.4107047800687285
524,1.9826081699280547,39,2014,F,51.32912934707904,-0.4107047800687285
526,-0.13835403726708073,39,2015,F,51.32912934707904,-0.4107047800687285
528,-0.18000000000000005,39,2016,F,51.32912934707904,-0.4107047800687285
530,-0.6398648648648648,39,2017,F,51.32912934707904,-0.4107047800687285
