,Price,Date,Year,Type,Lat,Lon,cluster
4524,240000,2017-01-06,2017,F,51.390589098039214,-0.40610349019607844,43
4525,200000,2018-12-19,2018,F,51.390589098039214,-0.40610349019607844,43
4526,226000,2019-10-28,2019,F,51.390589098039214,-0.40610349019607844,43
4527,215000,2019-07-31,2019,F,51.390589098039214,-0.40610349019607844,43
4528,90000,2011-09-23,2011,F,51.390589098039214,-0.40610349019607844,43
4529,161000,2011-08-09,2011,F,51.390589098039214,-0.40610349019607844,43
4530,192500,2014-04-28,2014,F,51.390589098039214,-0.40610349019607844,43
4531,195000,2015-04-08,2015,F,51.390589098039214,-0.40610349019607844,43
4532,248500,2017-07-12,2017,F,51.390589098039214,-0.40610349019607844,43
4533,232000,2020-01-06,2020,F,51.390589098039214,-0.40610349019607844,43
4534,222500,2021-03-18,2021,F,51.390589098039214,-0.40610349019607844,43
4535,228500,2021-06-24,2021,F,51.390589098039214,-0.40610349019607844,43
4536,183500,2015-06-30,2015,F,51.390589098039214,-0.40610349019607844,43
4537,198000,2016-06-24,2016,F,51.390589098039214,-0.40610349019607844,43
4538,181000,2016-10-07,2016,F,51.390589098039214,-0.40610349019607844,43
4539,77500,2011-03-31,2011,F,51.390589098039214,-0.40610349019607844,43
4540,187500,2012-03-19,2012,F,51.390589098039214,-0.40610349019607844,43
4541,212500,2012-02-17,2012,F,51.390589098039214,-0.40610349019607844,43
4542,170000,2013-03-26,2013,F,51.390589098039214,-0.40610349019607844,43
4543,146200,2013-05-30,2013,F,51.390589098039214,-0.40610349019607844,43
4544,184000,2013-12-18,2013,F,51.390589098039214,-0.40610349019607844,43
4545,221000,2013-06-21,2013,F,51.390589098039214,-0.40610349019607844,43
4546,199950,2014-06-03,2014,F,51.390589098039214,-0.40610349019607844,43
4547,230000,2014-06-27,2014,F,51.390589098039214,-0.40610349019607844,43
4548,199950,2014-05-30,2014,F,51.390589098039214,-0.40610349019607844,43
4549,200000,2014-05-13,2014,F,51.390589098039214,-0.40610349019607844,43
4550,283000,2015-12-17,2015,F,51.390589098039214,-0.40610349019607844,43
4551,260000,2018-12-14,2018,F,51.390589098039214,-0.40610349019607844,43
4552,192000,2020-04-06,2020,F,51.390589098039214,-0.40610349019607844,43
4553,113500,2020-02-28,2020,F,51.390589098039214,-0.40610349019607844,43
4554,259950,2021-06-25,2021,F,51.390589098039214,-0.40610349019607844,43
4555,270000,2012-11-07,2012,F,51.390589098039214,-0.40610349019607844,43
4556,297000,2015-09-25,2015,F,51.390589098039214,-0.40610349019607844,43
4557,332500,2020-10-16,2020,F,51.390589098039214,-0.40610349019607844,43
4558,72500,2011-02-25,2011,F,51.390589098039214,-0.40610349019607844,43
4559,177000,2015-05-07,2015,F,51.390589098039214,-0.40610349019607844,43
4560,215000,2019-05-22,2019,F,51.390589098039214,-0.40610349019607844,43
4561,115000,2019-01-30,2019,F,51.390589098039214,-0.40610349019607844,43
4562,165000,2012-01-13,2012,F,51.390589098039214,-0.40610349019607844,43
4563,160000,2013-12-02,2013,F,51.390589098039214,-0.40610349019607844,43
4564,198000,2014-06-05,2014,F,51.390589098039214,-0.40610349019607844,43
4565,210000,2014-11-21,2014,F,51.390589098039214,-0.40610349019607844,43
4566,197000,2015-09-28,2015,F,51.390589098039214,-0.40610349019607844,43
4567,230000,2016-02-05,2016,F,51.390589098039214,-0.40610349019607844,43
4568,257500,2018-11-15,2018,F,51.390589098039214,-0.40610349019607844,43
4569,230000,2018-09-14,2018,F,51.390589098039214,-0.40610349019607844,43
4570,230000,2019-08-30,2019,F,51.390589098039214,-0.40610349019607844,43
4571,125000,2012-11-16,2012,F,51.390589098039214,-0.40610349019607844,43
4572,175000,2014-07-18,2014,F,51.390589098039214,-0.40610349019607844,43
4573,157500,2012-12-18,2012,F,51.390589098039214,-0.40610349019607844,43
4574,170000,2014-05-30,2014,F,51.390589098039214,-0.40610349019607844,43
4575,191500,2014-12-08,2014,F,51.390589098039214,-0.40610349019607844,43
4576,199950,2014-12-04,2014,F,51.390589098039214,-0.40610349019607844,43
4577,195500,2015-06-12,2015,F,51.390589098039214,-0.40610349019607844,43
4578,222500,2019-02-08,2019,F,51.390589098039214,-0.40610349019607844,43
4579,218000,2020-10-30,2020,F,51.390589098039214,-0.40610349019607844,43
4580,210000,2021-03-19,2021,F,51.390589098039214,-0.40610349019607844,43
4581,235000,2021-09-24,2021,F,51.390589098039214,-0.40610349019607844,43
4582,180000,2014-10-17,2014,F,51.390589098039214,-0.40610349019607844,43
4583,280000,2015-11-12,2015,F,51.390589098039214,-0.40610349019607844,43
4584,245000,2016-01-29,2016,F,51.390589098039214,-0.40610349019607844,43
4585,282000,2019-11-22,2019,F,51.390589098039214,-0.40610349019607844,43
4586,249950,2020-01-24,2020,F,51.390589098039214,-0.40610349019607844,43
4587,323000,2014-04-04,2014,S,51.390589098039214,-0.40610349019607844,43
4588,429950,2021-06-24,2021,S,51.390589098039214,-0.40610349019607844,43
4589,250000,2012-02-13,2012,S,51.390589098039214,-0.40610349019607844,43
4590,425000,2017-03-10,2017,S,51.390589098039214,-0.40610349019607844,43
4591,297000,2013-11-01,2013,S,51.390589098039214,-0.40610349019607844,43
4592,276000,2013-10-14,2013,S,51.390589098039214,-0.40610349019607844,43
4593,415000,2017-02-24,2017,S,51.390589098039214,-0.40610349019607844,43
4594,215000,2010-06-30,2010,S,51.390589098039214,-0.40610349019607844,43
4595,410000,2019-10-14,2019,S,51.390589098039214,-0.40610349019607844,43
4596,372500,2012-12-17,2012,S,51.390589098039214,-0.40610349019607844,43
4597,313000,2010-12-20,2010,S,51.390589098039214,-0.40610349019607844,43
4598,315000,2010-01-26,2010,S,51.390589098039214,-0.40610349019607844,43
4599,362500,2010-01-05,2010,S,51.390589098039214,-0.40610349019607844,43
4600,285000,2011-04-15,2011,S,51.390589098039214,-0.40610349019607844,43
4601,350000,2011-12-02,2011,S,51.390589098039214,-0.40610349019607844,43
4602,288000,2013-11-18,2013,S,51.390589098039214,-0.40610349019607844,43
4603,310000,2013-10-25,2013,S,51.390589098039214,-0.40610349019607844,43
4604,447500,2014-10-16,2014,S,51.390589098039214,-0.40610349019607844,43
4605,425000,2015-01-09,2015,S,51.390589098039214,-0.40610349019607844,43
4606,419000,2015-06-09,2015,S,51.390589098039214,-0.40610349019607844,43
4607,530000,2018-04-19,2018,S,51.390589098039214,-0.40610349019607844,43
4608,512500,2019-06-21,2019,S,51.390589098039214,-0.40610349019607844,43
4609,495000,2020-08-28,2020,S,51.390589098039214,-0.40610349019607844,43
4610,290000,2011-09-19,2011,S,51.390589098039214,-0.40610349019607844,43
4611,250000,2011-05-26,2011,S,51.390589098039214,-0.40610349019607844,43
4612,250000,2012-08-28,2012,S,51.390589098039214,-0.40610349019607844,43
4613,335000,2014-11-27,2014,S,51.390589098039214,-0.40610349019607844,43
4614,365000,2018-02-22,2018,S,51.390589098039214,-0.40610349019607844,43
4615,242000,2010-08-02,2010,S,51.390589098039214,-0.40610349019607844,43
4616,250000,2010-08-12,2010,S,51.390589098039214,-0.40610349019607844,43
4617,245000,2010-06-01,2010,S,51.390589098039214,-0.40610349019607844,43
4618,245000,2011-08-24,2011,S,51.390589098039214,-0.40610349019607844,43
4619,225000,2012-12-07,2012,S,51.390589098039214,-0.40610349019607844,43
4620,285950,2012-11-16,2012,S,51.390589098039214,-0.40610349019607844,43
4621,310000,2012-04-13,2012,S,51.390589098039214,-0.40610349019607844,43
4622,368000,2013-08-01,2013,S,51.390589098039214,-0.40610349019607844,43
4623,325000,2014-03-25,2014,S,51.390589098039214,-0.40610349019607844,43
4624,320000,2015-08-25,2015,S,51.390589098039214,-0.40610349019607844,43
4625,435000,2015-04-01,2015,S,51.390589098039214,-0.40610349019607844,43
4626,477500,2016-12-09,2016,S,51.390589098039214,-0.40610349019607844,43
4627,445000,2017-03-20,2017,S,51.390589098039214,-0.40610349019607844,43
4628,345000,2018-11-12,2018,S,51.390589098039214,-0.40610349019607844,43
4629,587500,2021-06-23,2021,S,51.390589098039214,-0.40610349019607844,43
4630,242500,2010-11-26,2010,S,51.390589098039214,-0.40610349019607844,43
4631,342500,2011-03-25,2011,S,51.390589098039214,-0.40610349019607844,43
4632,375100,2014-06-11,2014,S,51.390589098039214,-0.40610349019607844,43
4633,585000,2016-03-04,2016,S,51.390589098039214,-0.40610349019607844,43
4634,520000,2017-04-11,2017,S,51.390589098039214,-0.40610349019607844,43
4635,285000,2018-02-23,2018,S,51.390589098039214,-0.40610349019607844,43
4636,337000,2012-10-19,2012,S,51.390589098039214,-0.40610349019607844,43
4637,485000,2019-11-28,2019,S,51.390589098039214,-0.40610349019607844,43
4638,462500,2019-12-20,2019,S,51.390589098039214,-0.40610349019607844,43
4639,280000,2010-09-17,2010,S,51.390589098039214,-0.40610349019607844,43
4640,275000,2011-10-26,2011,S,51.390589098039214,-0.40610349019607844,43
4641,269950,2011-02-25,2011,S,51.390589098039214,-0.40610349019607844,43
4642,275000,2011-06-01,2011,S,51.390589098039214,-0.40610349019607844,43
4643,222500,2013-07-29,2013,S,51.390589098039214,-0.40610349019607844,43
4644,357500,2018-08-16,2018,S,51.390589098039214,-0.40610349019607844,43
4645,450000,2018-06-04,2018,S,51.390589098039214,-0.40610349019607844,43
4646,385000,2019-08-09,2019,S,51.390589098039214,-0.40610349019607844,43
4647,245000,2010-05-24,2010,S,51.390589098039214,-0.40610349019607844,43
4648,250000,2010-12-17,2010,S,51.390589098039214,-0.40610349019607844,43
4649,375000,2012-02-24,2012,S,51.390589098039214,-0.40610349019607844,43
4650,280000,2013-04-05,2013,S,51.390589098039214,-0.40610349019607844,43
4651,295000,2014-01-24,2014,S,51.390589098039214,-0.40610349019607844,43
4652,370000,2015-06-22,2015,S,51.390589098039214,-0.40610349019607844,43
4653,375000,2015-12-18,2015,S,51.390589098039214,-0.40610349019607844,43
4654,440000,2017-04-18,2017,S,51.390589098039214,-0.40610349019607844,43
4655,572500,2018-05-14,2018,S,51.390589098039214,-0.40610349019607844,43
4656,470000,2018-05-29,2018,S,51.390589098039214,-0.40610349019607844,43
4657,400000,2019-12-13,2019,S,51.390589098039214,-0.40610349019607844,43
4658,470000,2020-09-24,2020,S,51.390589098039214,-0.40610349019607844,43
4659,551000,2021-08-13,2021,S,51.390589098039214,-0.40610349019607844,43
4660,250000,2010-03-05,2010,S,51.390589098039214,-0.40610349019607844,43
4661,290000,2010-05-14,2010,S,51.390589098039214,-0.40610349019607844,43
4662,281000,2011-12-02,2011,S,51.390589098039214,-0.40610349019607844,43
4663,282500,2011-08-17,2011,S,51.390589098039214,-0.40610349019607844,43
4664,359950,2013-12-13,2013,S,51.390589098039214,-0.40610349019607844,43
4665,365000,2014-02-26,2014,S,51.390589098039214,-0.40610349019607844,43
4666,438502,2014-11-28,2014,S,51.390589098039214,-0.40610349019607844,43
4667,520000,2016-08-02,2016,S,51.390589098039214,-0.40610349019607844,43
4668,455000,2016-04-08,2016,S,51.390589098039214,-0.40610349019607844,43
4669,437500,2016-02-19,2016,S,51.390589098039214,-0.40610349019607844,43
4670,468500,2017-03-21,2017,S,51.390589098039214,-0.40610349019607844,43
4671,485000,2017-07-03,2017,S,51.390589098039214,-0.40610349019607844,43
4672,490000,2017-07-28,2017,S,51.390589098039214,-0.40610349019607844,43
4673,517500,2017-03-10,2017,S,51.390589098039214,-0.40610349019607844,43
4674,500000,2018-08-07,2018,S,51.390589098039214,-0.40610349019607844,43
4675,400000,2019-09-16,2019,S,51.390589098039214,-0.40610349019607844,43
4676,475000,2019-07-26,2019,S,51.390589098039214,-0.40610349019607844,43
4677,535000,2020-12-14,2020,S,51.390589098039214,-0.40610349019607844,43
4678,550000,2020-10-27,2020,S,51.390589098039214,-0.40610349019607844,43
4679,565000,2021-09-27,2021,S,51.390589098039214,-0.40610349019607844,43
4680,335000,2012-07-20,2012,S,51.390589098039214,-0.40610349019607844,43
4681,232500,2012-06-11,2012,S,51.390589098039214,-0.40610349019607844,43
4682,430000,2017-11-01,2017,S,51.390589098039214,-0.40610349019607844,43
4683,425000,2019-04-11,2019,S,51.390589098039214,-0.40610349019607844,43
4684,225000,2010-09-17,2010,S,51.390589098039214,-0.40610349019607844,43
4685,137000,2010-06-23,2010,S,51.390589098039214,-0.40610349019607844,43
4686,250000,2010-01-22,2010,S,51.390589098039214,-0.40610349019607844,43
4687,284000,2014-03-20,2014,S,51.390589098039214,-0.40610349019607844,43
4688,365000,2014-01-06,2014,S,51.390589098039214,-0.40610349019607844,43
4689,287500,2014-02-28,2014,S,51.390589098039214,-0.40610349019607844,43
4690,472500,2016-06-30,2016,S,51.390589098039214,-0.40610349019607844,43
4691,362500,2018-02-23,2018,S,51.390589098039214,-0.40610349019607844,43
4692,465000,2021-03-31,2021,S,51.390589098039214,-0.40610349019607844,43
4693,207500,2010-04-16,2010,S,51.390589098039214,-0.40610349019607844,43
4694,250000,2014-06-13,2014,S,51.390589098039214,-0.40610349019607844,43
4695,245000,2011-03-18,2011,S,51.390589098039214,-0.40610349019607844,43
4696,410000,2019-12-18,2019,S,51.390589098039214,-0.40610349019607844,43
4697,355000,2012-10-22,2012,S,51.390589098039214,-0.40610349019607844,43
4698,517000,2016-07-28,2016,S,51.390589098039214,-0.40610349019607844,43
4699,480000,2017-08-11,2017,S,51.390589098039214,-0.40610349019607844,43
4700,555000,2019-06-20,2019,S,51.390589098039214,-0.40610349019607844,43
4701,296000,2011-09-14,2011,S,51.390589098039214,-0.40610349019607844,43
4702,320000,2013-12-18,2013,S,51.390589098039214,-0.40610349019607844,43
4703,440000,2016-07-21,2016,S,51.390589098039214,-0.40610349019607844,43
4704,412500,2014-10-03,2014,S,51.390589098039214,-0.40610349019607844,43
4705,420000,2021-02-26,2021,S,51.390589098039214,-0.40610349019607844,43
4706,795000,2015-08-21,2015,S,51.390589098039214,-0.40610349019607844,43
4707,730000,2015-09-11,2015,S,51.390589098039214,-0.40610349019607844,43
4708,825000,2015-08-12,2015,S,51.390589098039214,-0.40610349019607844,43
4709,751000,2016-01-15,2016,S,51.390589098039214,-0.40610349019607844,43
4710,760000,2018-02-02,2018,S,51.390589098039214,-0.40610349019607844,43
4711,785000,2019-03-25,2019,S,51.390589098039214,-0.40610349019607844,43
4712,300000,2020-10-02,2020,S,51.390589098039214,-0.40610349019607844,43
4713,333000,2018-03-29,2018,S,51.390589098039214,-0.40610349019607844,43
4714,301250,2019-01-11,2019,S,51.390589098039214,-0.40610349019607844,43
4715,340000,2013-10-11,2013,S,51.390589098039214,-0.40610349019607844,43
4716,375000,2013-05-03,2013,S,51.390589098039214,-0.40610349019607844,43
4717,525000,2017-09-29,2017,S,51.390589098039214,-0.40610349019607844,43
4718,277000,2018-09-06,2018,S,51.390589098039214,-0.40610349019607844,43
4719,545000,2021-10-08,2021,S,51.390589098039214,-0.40610349019607844,43
4720,446000,2021-06-01,2021,S,51.390589098039214,-0.40610349019607844,43
4721,330000,2013-10-03,2013,S,51.390589098039214,-0.40610349019607844,43
4722,535000,2014-04-16,2014,S,51.390589098039214,-0.40610349019607844,43
4723,405000,2016-03-23,2016,S,51.390589098039214,-0.40610349019607844,43
4724,330000,2014-01-31,2014,S,51.390589098039214,-0.40610349019607844,43
4725,435000,2018-04-13,2018,S,51.390589098039214,-0.40610349019607844,43
4726,415000,2010-05-28,2010,S,51.38085624590164,-0.39579937704918033,45
4727,363000,2010-08-02,2010,S,51.38085624590164,-0.39579937704918033,45
4728,497500,2011-10-21,2011,S,51.38085624590164,-0.39579937704918033,45
4729,440000,2012-08-31,2012,S,51.38085624590164,-0.39579937704918033,45
4730,565000,2013-06-26,2013,S,51.38085624590164,-0.39579937704918033,45
4731,655000,2016-03-31,2016,S,51.38085624590164,-0.39579937704918033,45
4732,675000,2018-06-21,2018,S,51.38085624590164,-0.39579937704918033,45
4733,540000,2018-10-29,2018,S,51.38085624590164,-0.39579937704918033,45
4734,525000,2019-05-17,2019,S,51.38085624590164,-0.39579937704918033,45
4735,835000,2021-06-30,2021,S,51.38085624590164,-0.39579937704918033,45
4736,300000,2010-09-27,2010,S,51.38085624590164,-0.39579937704918033,45
4737,410000,2014-02-28,2014,S,51.38085624590164,-0.39579937704918033,45
4738,415000,2016-10-28,2016,S,51.38085624590164,-0.39579937704918033,45
4739,646000,2018-03-16,2018,S,51.38085624590164,-0.39579937704918033,45
4740,525000,2019-07-10,2019,S,51.38085624590164,-0.39579937704918033,45
4741,490000,2019-09-20,2019,S,51.38085624590164,-0.39579937704918033,45
4742,670000,2021-06-09,2021,S,51.38085624590164,-0.39579937704918033,45
4743,250000,2010-09-27,2010,S,51.38085624590164,-0.39579937704918033,45
4744,529500,2011-09-23,2011,S,51.38085624590164,-0.39579937704918033,45
4745,285000,2010-06-18,2010,S,51.38085624590164,-0.39579937704918033,45
4746,181000,2012-03-23,2012,S,51.38085624590164,-0.39579937704918033,45
4747,310000,2012-09-04,2012,S,51.38085624590164,-0.39579937704918033,45
4748,281000,2012-10-01,2012,S,51.38085624590164,-0.39579937704918033,45
4749,215000,2014-03-14,2014,S,51.38085624590164,-0.39579937704918033,45
4750,238000,2015-10-09,2015,S,51.38085624590164,-0.39579937704918033,45
4751,412000,2016-03-23,2016,S,51.38085624590164,-0.39579937704918033,45
4752,420000,2017-05-03,2017,S,51.38085624590164,-0.39579937704918033,45
4753,527500,2021-09-30,2021,S,51.38085624590164,-0.39579937704918033,45
4754,400000,2021-01-20,2021,S,51.38085624590164,-0.39579937704918033,45
4755,317000,2010-05-26,2010,S,51.38085624590164,-0.39579937704918033,45
4756,332500,2012-05-30,2012,S,51.38085624590164,-0.39579937704918033,45
4757,425000,2012-12-07,2012,S,51.38085624590164,-0.39579937704918033,45
4758,303000,2012-03-21,2012,S,51.38085624590164,-0.39579937704918033,45
4759,417500,2013-12-13,2013,S,51.38085624590164,-0.39579937704918033,45
4760,475000,2013-11-11,2013,S,51.38085624590164,-0.39579937704918033,45
4761,355000,2014-01-31,2014,S,51.38085624590164,-0.39579937704918033,45
4762,640000,2015-09-10,2015,S,51.38085624590164,-0.39579937704918033,45
4763,685000,2016-04-12,2016,S,51.38085624590164,-0.39579937704918033,45
4764,649950,2016-02-15,2016,S,51.38085624590164,-0.39579937704918033,45
4765,549500,2016-01-29,2016,S,51.38085624590164,-0.39579937704918033,45
4766,570000,2017-12-08,2017,S,51.38085624590164,-0.39579937704918033,45
4767,625000,2017-09-04,2017,S,51.38085624590164,-0.39579937704918033,45
4768,540000,2018-03-09,2018,S,51.38085624590164,-0.39579937704918033,45
4769,635000,2020-12-03,2020,S,51.38085624590164,-0.39579937704918033,45
4770,665000,2020-03-20,2020,S,51.38085624590164,-0.39579937704918033,45
4771,300000,2010-02-03,2010,S,51.38085624590164,-0.39579937704918033,45
4772,310000,2010-01-29,2010,S,51.38085624590164,-0.39579937704918033,45
4773,485000,2010-10-21,2010,S,51.38085624590164,-0.39579937704918033,45
4774,348000,2011-12-19,2011,S,51.38085624590164,-0.39579937704918033,45
4775,334000,2011-09-14,2011,S,51.38085624590164,-0.39579937704918033,45
4776,322500,2011-09-13,2011,S,51.38085624590164,-0.39579937704918033,45
4777,380000,2012-11-29,2012,S,51.38085624590164,-0.39579937704918033,45
4778,355000,2012-05-30,2012,S,51.38085624590164,-0.39579937704918033,45
4779,325000,2013-02-06,2013,S,51.38085624590164,-0.39579937704918033,45
4780,575500,2013-11-01,2013,S,51.38085624590164,-0.39579937704918033,45
4781,500000,2015-05-27,2015,S,51.38085624590164,-0.39579937704918033,45
4782,660000,2016-03-07,2016,S,51.38085624590164,-0.39579937704918033,45
4783,499950,2017-02-16,2017,S,51.38085624590164,-0.39579937704918033,45
4784,403250,2017-03-28,2017,S,51.38085624590164,-0.39579937704918033,45
4785,565000,2018-04-06,2018,S,51.38085624590164,-0.39579937704918033,45
4786,520000,2020-01-06,2020,S,51.38085624590164,-0.39579937704918033,45
4787,540000,2021-04-23,2021,S,51.38085624590164,-0.39579937704918033,45
4788,468000,2014-09-18,2014,S,51.38085624590164,-0.39579937704918033,45
4789,480950,2014-05-02,2014,S,51.38085624590164,-0.39579937704918033,45
4790,506000,2016-07-22,2016,S,51.38085624590164,-0.39579937704918033,45
4791,540000,2018-07-11,2018,S,51.38085624590164,-0.39579937704918033,45
4792,675000,2021-06-07,2021,S,51.38085624590164,-0.39579937704918033,45
4793,370000,2013-03-15,2013,S,51.38085624590164,-0.39579937704918033,45
4794,525000,2014-09-05,2014,S,51.38085624590164,-0.39579937704918033,45
4795,535000,2015-08-04,2015,S,51.38085624590164,-0.39579937704918033,45
4796,595000,2016-10-17,2016,S,51.38085624590164,-0.39579937704918033,45
4797,340000,2010-12-10,2010,S,51.38085624590164,-0.39579937704918033,45
4798,364950,2011-02-18,2011,S,51.38085624590164,-0.39579937704918033,45
4799,379950,2012-01-17,2012,S,51.38085624590164,-0.39579937704918033,45
4800,445000,2014-09-19,2014,S,51.38085624590164,-0.39579937704918033,45
4801,465000,2019-05-13,2019,S,51.38085624590164,-0.39579937704918033,45
4802,585000,2019-04-26,2019,S,51.38085624590164,-0.39579937704918033,45
4803,645000,2021-01-06,2021,S,51.38085624590164,-0.39579937704918033,45
4804,392500,2010-03-15,2010,S,51.38085624590164,-0.39579937704918033,45
4805,410000,2011-02-28,2011,S,51.38085624590164,-0.39579937704918033,45
4806,380000,2011-02-24,2011,S,51.38085624590164,-0.39579937704918033,45
4807,695000,2017-11-30,2017,S,51.38085624590164,-0.39579937704918033,45
4808,455000,2011-09-26,2011,S,51.38085624590164,-0.39579937704918033,45
4809,358250,2011-01-28,2011,S,51.38085624590164,-0.39579937704918033,45
4810,530000,2014-12-19,2014,S,51.38085624590164,-0.39579937704918033,45
4811,645000,2015-08-21,2015,S,51.38085624590164,-0.39579937704918033,45
4812,480000,2015-08-13,2015,S,51.38085624590164,-0.39579937704918033,45
4813,740000,2016-11-21,2016,S,51.38085624590164,-0.39579937704918033,45
4814,535000,2016-03-31,2016,S,51.38085624590164,-0.39579937704918033,45
4815,642500,2016-09-21,2016,S,51.38085624590164,-0.39579937704918033,45
4816,595000,2016-12-09,2016,S,51.38085624590164,-0.39579937704918033,45
4817,615000,2017-03-01,2017,S,51.38085624590164,-0.39579937704918033,45
4818,697500,2018-05-25,2018,S,51.38085624590164,-0.39579937704918033,45
4819,750000,2020-11-13,2020,S,51.38085624590164,-0.39579937704918033,45
4820,575000,2020-03-27,2020,S,51.38085624590164,-0.39579937704918033,45
4821,725000,2021-01-11,2021,S,51.38085624590164,-0.39579937704918033,45
4822,885000,2021-02-05,2021,S,51.38085624590164,-0.39579937704918033,45
4823,479000,2010-11-04,2010,S,51.38085624590164,-0.39579937704918033,45
4824,490000,2011-04-27,2011,S,51.38085624590164,-0.39579937704918033,45
4825,542500,2012-09-06,2012,S,51.38085624590164,-0.39579937704918033,45
4826,595000,2013-09-23,2013,S,51.38085624590164,-0.39579937704918033,45
4827,644500,2013-10-11,2013,S,51.38085624590164,-0.39579937704918033,45
4828,525000,2014-02-28,2014,S,51.38085624590164,-0.39579937704918033,45
4829,610000,2014-02-06,2014,S,51.38085624590164,-0.39579937704918033,45
4830,582000,2015-08-06,2015,S,51.38085624590164,-0.39579937704918033,45
4831,492500,2018-08-28,2018,S,51.38085624590164,-0.39579937704918033,45
4832,830000,2018-02-23,2018,S,51.38085624590164,-0.39579937704918033,45
4833,503000,2019-08-30,2019,S,51.38085624590164,-0.39579937704918033,45
4834,865000,2020-12-04,2020,S,51.38085624590164,-0.39579937704918033,45
4835,890000,2020-09-23,2020,S,51.38085624590164,-0.39579937704918033,45
4836,849116,2021-09-15,2021,S,51.38085624590164,-0.39579937704918033,45
4837,410000,2010-06-18,2010,S,51.38085624590164,-0.39579937704918033,45
4838,209950,2013-06-28,2013,S,51.38085624590164,-0.39579937704918033,45
4839,290000,2017-03-22,2017,S,51.38085624590164,-0.39579937704918033,45
4840,532500,2013-01-23,2013,S,51.38085624590164,-0.39579937704918033,45
4841,325000,2010-07-16,2010,S,51.38085624590164,-0.39579937704918033,45
4842,338000,2014-06-12,2014,S,51.38085624590164,-0.39579937704918033,45
4843,312500,2014-01-22,2014,S,51.38085624590164,-0.39579937704918033,45
4844,470000,2015-07-17,2015,S,51.38085624590164,-0.39579937704918033,45
4845,575000,2017-01-06,2017,S,51.38085624590164,-0.39579937704918033,45
4846,455000,2018-06-28,2018,S,51.38085624590164,-0.39579937704918033,45
4847,425000,2020-02-11,2020,S,51.38085624590164,-0.39579937704918033,45
4848,629995,2021-01-11,2021,S,51.38085624590164,-0.39579937704918033,45
4849,485000,2021-04-23,2021,S,51.38085624590164,-0.39579937704918033,45
4850,477000,2021-02-15,2021,S,51.38085624590164,-0.39579937704918033,45
4851,455000,2016-03-31,2016,S,51.38085624590164,-0.39579937704918033,45
4852,420000,2017-05-12,2017,S,51.38085624590164,-0.39579937704918033,45
4853,480000,2017-12-20,2017,S,51.38085624590164,-0.39579937704918033,45
4854,625000,2018-06-15,2018,S,51.38085624590164,-0.39579937704918033,45
4855,475000,2021-05-26,2021,S,51.38085624590164,-0.39579937704918033,45
4856,350000,2012-04-30,2012,S,51.38085624590164,-0.39579937704918033,45
4857,542000,2019-06-26,2019,S,51.38085624590164,-0.39579937704918033,45
4858,635000,2021-06-22,2021,S,51.38085624590164,-0.39579937704918033,45
4859,575000,2011-07-29,2011,S,51.38085624590164,-0.39579937704918033,45
4860,380000,2011-05-20,2011,S,51.38085624590164,-0.39579937704918033,45
4861,319950,2014-02-21,2014,S,51.38085624590164,-0.39579937704918033,45
4862,300000,2011-10-20,2011,S,51.38085624590164,-0.39579937704918033,45
4863,490000,2012-12-14,2012,S,51.38085624590164,-0.39579937704918033,45
4864,360000,2012-04-20,2012,S,51.38085624590164,-0.39579937704918033,45
4865,480000,2016-09-30,2016,S,51.38085624590164,-0.39579937704918033,45
4866,667500,2017-11-10,2017,S,51.38085624590164,-0.39579937704918033,45
4867,585000,2018-08-23,2018,S,51.38085624590164,-0.39579937704918033,45
4868,632500,2018-02-23,2018,S,51.38085624590164,-0.39579937704918033,45
4869,475000,2011-01-20,2011,S,51.38085624590164,-0.39579937704918033,45
4870,492000,2012-08-31,2012,S,51.38085624590164,-0.39579937704918033,45
4871,412500,2012-09-07,2012,S,51.38085624590164,-0.39579937704918033,45
4872,523000,2014-04-10,2014,S,51.38085624590164,-0.39579937704918033,45
4873,620000,2017-05-18,2017,S,51.38085624590164,-0.39579937704918033,45
4874,535000,2020-08-14,2020,S,51.38085624590164,-0.39579937704918033,45
4875,670000,2021-09-20,2021,S,51.38085624590164,-0.39579937704918033,45
4876,520000,2021-02-12,2021,S,51.38085624590164,-0.39579937704918033,45
4877,500000,2011-07-22,2011,S,51.38085624590164,-0.39579937704918033,45
4878,580000,2013-08-08,2013,S,51.38085624590164,-0.39579937704918033,45
4879,615000,2013-03-07,2013,S,51.38085624590164,-0.39579937704918033,45
4880,840000,2014-12-08,2014,S,51.38085624590164,-0.39579937704918033,45
4881,645000,2015-02-27,2015,S,51.38085624590164,-0.39579937704918033,45
4882,620100,2015-07-10,2015,S,51.38085624590164,-0.39579937704918033,45
4883,700000,2017-10-25,2017,S,51.38085624590164,-0.39579937704918033,45
4884,835000,2017-03-24,2017,S,51.38085624590164,-0.39579937704918033,45
4885,784500,2021-03-29,2021,S,51.38085624590164,-0.39579937704918033,45
4886,780000,2021-03-26,2021,S,51.38085624590164,-0.39579937704918033,45
4887,454300,2011-06-22,2011,S,51.38085624590164,-0.39579937704918033,45
4888,456000,2012-07-12,2012,S,51.38085624590164,-0.39579937704918033,45
4889,480000,2013-06-12,2013,S,51.38085624590164,-0.39579937704918033,45
4890,500000,2014-09-12,2014,S,51.38085624590164,-0.39579937704918033,45
